chrom1	chrom2	policy	selected_swap_code	selected_swap1	selected_swap2	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr7	chr12	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	980	0.206122449	0.62244898	0.135391924	0.0581632653
chr7	chr12	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	980	0.206122449	0.62244898	0.135391924	0.0581632653
chr7	chr12	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	980	0.206122449	0.62244898	0.135391924	0.0581632653
chr7	chr12	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	980	0.206122449	0.62244898	0.135391924	0.0581632653
chr7	chr12	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	980	0.173469388	0.37755102	0.0997624703	0.0428571429
chr7	chr12	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	980	0.173469388	0.37755102	0.0997624703	0.0428571429
chr7	chr12	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	980	0.173469388	0.37755102	0.0997624703	0.0428571429
chr7	chr12	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	980	0.173469388	0.37755102	0.0997624703	0.0428571429
chr7	chr13	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	548	0.26459854	0.5	0.202531646	0.0291970803
chr7	chr13	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	548	0.281021898	0.5	0.35443038	0.0510948905
chr7	chr13	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	548	0.26459854	0.5	0.202531646	0.0291970803
chr7	chr13	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	548	0.26459854	0.5	0.202531646	0.0291970803
chr7	chr13	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	548	0.26459854	0.5	0.202531646	0.0291970803
chr7	chr13	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	548	0.26459854	0.5	0.202531646	0.0291970803
chr7	chr13	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	548	0.281021898	0.5	0.35443038	0.0510948905
chr7	chr13	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	548	0.281021898	0.5	0.35443038	0.0510948905
chr7	chr13	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	548	0.281021898	0.5	0.35443038	0.0510948905
chr7	chr13	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	548	0.281021898	0.5	0.35443038	0.0510948905
chr7	chr14	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	840	0.216666667	0.395238095	0.161094225	0.0630952381
chr7	chr14	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	840	0.454761905	0.604761905	0.598784195	0.23452381
chr7	chr14	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	840	0.216666667	0.395238095	0.161094225	0.0630952381
chr7	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	840	0.216666667	0.395238095	0.161094225	0.0630952381
chr7	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	840	0.216666667	0.395238095	0.161094225	0.0630952381
chr7	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	840	0.216666667	0.395238095	0.161094225	0.0630952381
chr7	chr14	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	840	0.15	0.604761905	0.118541033	0.0464285714
chr7	chr14	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	840	0.15	0.604761905	0.118541033	0.0464285714
chr7	chr14	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	840	0.15	0.604761905	0.118541033	0.0464285714
chr7	chr14	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	840	0.15	0.604761905	0.118541033	0.0464285714
chr7	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	514	0.287937743	0.536964981	0.0606060606	0.00389105058
chr7	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr15	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	514	0.217898833	0.463035019	0.181818182	0.0116731518
chr7	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	339	0.292035398	0.539823009	0.413793103	0.0353982301
chr7	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	339	0.247787611	0.539823009	0.103448276	0.00884955752
chr7	chr16	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	339	0.212389381	0.460176991	0.103448276	0.00884955752
chr7	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	379	0.211081794	0.422163588	0.148148148	0.0211081794
chr7	chr17	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	379	0.311345646	0.577836412	0.222222222	0.0316622691
chr7	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	379	0.211081794	0.422163588	0.148148148	0.0211081794
chr7	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	379	0.211081794	0.422163588	0.148148148	0.0211081794
chr7	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	379	0.211081794	0.422163588	0.148148148	0.0211081794
chr7	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	379	0.211081794	0.422163588	0.148148148	0.0211081794
chr7	chr17	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	379	0.266490765	0.577836412	0.333333333	0.0474934037
chr7	chr17	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	379	0.266490765	0.577836412	0.333333333	0.0474934037
chr7	chr17	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	379	0.266490765	0.577836412	0.333333333	0.0474934037
chr7	chr17	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	379	0.266490765	0.577836412	0.333333333	0.0474934037
chr7	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr18	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	1117	0.668755595	0.752014324	0.79374111	0.499552372
chr7	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	404	0.173267327	0.430693069	0.0581395349	0.0123762376
chr7	chr19	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	404	0.413366337	0.569306931	0.755813953	0.160891089
chr7	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	404	0.173267327	0.430693069	0.0581395349	0.0123762376
chr7	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	404	0.173267327	0.430693069	0.0581395349	0.0123762376
chr7	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	404	0.173267327	0.430693069	0.0581395349	0.0123762376
chr7	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	404	0.173267327	0.430693069	0.0581395349	0.0123762376
chr7	chr19	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	404	0.155940594	0.569306931	0.0697674419	0.0148514851
chr7	chr19	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	404	0.155940594	0.569306931	0.0697674419	0.0148514851
chr7	chr19	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	404	0.155940594	0.569306931	0.0697674419	0.0148514851
chr7	chr19	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	404	0.155940594	0.569306931	0.0697674419	0.0148514851
chr7	chrX	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr7	chrX	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	350	0.282857143	0.494285714	0.382978723	0.0514285714
chr8	chr9	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	472	0.209745763	0.457627119	0.146666667	0.0233050847
chr8	chr9	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	472	0.311440678	0.542372881	0.36	0.0572033898
chr8	chr9	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	472	0.209745763	0.457627119	0.146666667	0.0233050847
chr8	chr9	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	472	0.209745763	0.457627119	0.146666667	0.0233050847
chr8	chr9	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	472	0.209745763	0.457627119	0.146666667	0.0233050847
chr8	chr9	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	472	0.209745763	0.457627119	0.146666667	0.0233050847
chr8	chr9	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	472	0.230932203	0.542372881	0.266666667	0.0423728814
chr8	chr9	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	472	0.230932203	0.542372881	0.266666667	0.0423728814
chr8	chr9	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	472	0.230932203	0.542372881	0.266666667	0.0423728814
chr8	chr9	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	472	0.230932203	0.542372881	0.266666667	0.0423728814
chr8	chr10	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	534	0.29588015	0.52247191	0.340909091	0.0280898876
chr8	chr10	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	534	0.29588015	0.52247191	0.340909091	0.0280898876
chr8	chr10	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr10	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	534	0.219101124	0.47752809	0.25	0.0205992509
chr8	chr11	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	2859	0.149702693	0.302903113	0.184245661	0.0482686254
chr8	chr11	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	2859	0.390346275	0.697096887	0.315086782	0.0825463449
chr8	chr11	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	2859	0.149702693	0.302903113	0.184245661	0.0482686254
chr8	chr11	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2859	0.149702693	0.302903113	0.184245661	0.0482686254
chr8	chr11	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2859	0.149702693	0.302903113	0.184245661	0.0482686254
chr8	chr11	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2859	0.149702693	0.302903113	0.184245661	0.0482686254
chr8	chr11	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	2859	0.390346275	0.697096887	0.315086782	0.0825463449
chr8	chr11	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	2859	0.390346275	0.697096887	0.315086782	0.0825463449
chr8	chr11	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	2859	0.390346275	0.697096887	0.315086782	0.0825463449
chr8	chr11	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	2859	0.390346275	0.697096887	0.315086782	0.0825463449
chr8	chr12	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	522	0.358237548	0.582375479	0.473684211	0.120689655
chr8	chr12	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr12	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	522	0.201149425	0.417624521	0.195488722	0.0498084291
chr8	chr13	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	662	0.31570997	0.543806647	0.555555556	0.0528700906
chr8	chr13	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr13	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	662	0.240181269	0.456193353	0.126984127	0.0120845921
chr8	chr14	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	1031	0.183317168	0.420950533	0.171130952	0.111542192
chr8	chr14	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	1031	0.345295829	0.579049467	0.30952381	0.201745878
chr8	chr14	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1031	0.183317168	0.420950533	0.171130952	0.111542192
chr8	chr14	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1031	0.183317168	0.420950533	0.171130952	0.111542192
chr8	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	1141	0.617879053	0.730937774	0.710926694	0.450482033
chr8	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	1141	0.11305872	0.730937774	0.0622406639	0.0394390885
chr8	chr15	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr15	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	1141	0.17791411	0.269062226	0.168741355	0.106923751
chr8	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	376	0.25	0.539893617	0.282608696	0.0691489362
chr8	chr16	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	376	0.289893617	0.539893617	0.25	0.0611702128
chr8	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	376	0.25	0.539893617	0.282608696	0.0691489362
chr8	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	376	0.25	0.539893617	0.282608696	0.0691489362
chr8	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	376	0.25	0.539893617	0.282608696	0.0691489362
chr8	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	376	0.25	0.539893617	0.282608696	0.0691489362
chr8	chr16	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	376	0.25	0.460106383	0.206521739	0.0505319149
chr8	chr16	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	376	0.25	0.460106383	0.206521739	0.0505319149
chr8	chr16	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	376	0.25	0.460106383	0.206521739	0.0505319149
chr8	chr16	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	376	0.25	0.460106383	0.206521739	0.0505319149
chr8	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	477	0.337526205	0.576519916	0.526785714	0.123689727
chr8	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr17	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	477	0.209643606	0.421383648	0.160714286	0.0377358491
chr8	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	435	0.324137931	0.514942529	0.354716981	0.216091954
chr8	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	435	0.273563218	0.485057471	0.267924528	0.163218391
chr8	chr18	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	435	0.190804598	0.514942529	0.169811321	0.103448276
chr8	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	579	0.226252159	0.357512953	0.204778157	0.103626943
chr8	chr19	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	579	0.509499136	0.642487047	0.624573379	0.316062176
chr8	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	579	0.226252159	0.357512953	0.204778157	0.103626943
chr8	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	579	0.226252159	0.357512953	0.204778157	0.103626943
chr8	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	579	0.226252159	0.357512953	0.204778157	0.103626943
chr8	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	579	0.226252159	0.357512953	0.204778157	0.103626943
